variable,search_domain,forecast_domain,anomaly_search,reference_date,forecast_date,forecast_error
sst,north_pacific,north_pacific,False,2011-11-04,2011-11-17,0.551
sst,north_pacific,north_pacific,False,2011-11-04,2011-11-18,0.556
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-07,0.507
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-08,0.506
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-09,0.547
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-10,0.546
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-11,0.524
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-12,0.514
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-13,0.557
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-14,0.54
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-15,0.517
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-16,0.528
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-17,0.551
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-18,0.553
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-19,0.579
sst,north_pacific,north_pacific,False,2011-11-06,2011-11-20,0.605
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-07,1.912
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-08,1.905
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-09,1.9
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-10,1.893
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-11,1.882
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-12,1.875
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-13,1.876
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-14,1.879
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-15,1.883
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-16,1.884
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-17,1.905
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-18,1.834
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-19,1.831
sst,north_pacific,north_pacific,True,2004-10-06,2004-10-20,1.827
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-09,1.838
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-10,1.83
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-11,1.824
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-12,1.821
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-13,1.825
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-14,1.825
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-15,1.829
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-16,1.823
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-17,1.832
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-18,1.78
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-19,1.778
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-20,1.77
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-21,1.754
sst,north_pacific,north_pacific,True,2004-10-08,2004-10-22,1.74
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-05,0.731
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-06,0.744
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-07,0.763
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-08,0.759
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-09,0.794
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-10,0.818
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-11,0.809
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-12,0.804
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-13,0.826
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-14,0.822
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-15,0.809
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-16,0.841
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-17,0.818
sst,north_pacific,north_pacific,True,2011-11-04,2011-11-18,0.828
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-07,0.594
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-08,0.597
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-09,0.598
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-10,0.616
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-11,0.611
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-12,0.606
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-13,0.662
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-14,0.654
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-15,0.639
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-16,0.682
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-17,0.67
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-18,0.65
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-19,0.656
sst,north_pacific,north_pacific,True,2011-11-06,2011-11-20,0.664
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-07,0.619
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-08,0.61
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-09,0.609
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-10,0.609
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-11,0.61
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-12,0.611
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-13,0.614
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-14,0.623
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-15,0.634
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-16,0.643
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-17,0.653
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-18,0.669
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-19,0.671
sst,north_pacific,northern_hs,False,2004-10-06,2004-10-20,0.674
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-09,0.598
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-10,0.595
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-11,0.593
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-12,0.592
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-13,0.597
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-14,0.608
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-15,0.631
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-16,0.638
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-17,0.644
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-18,0.638
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-19,0.637
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-20,0.643
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-21,0.645
sst,north_pacific,northern_hs,False,2004-10-08,2004-10-22,0.646
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-05,0.542
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-06,0.556
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-07,0.574
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-08,0.573
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-09,0.589
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-10,0.59
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-11,0.583
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-12,0.566
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-13,0.584
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-14,0.578
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-15,0.579
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-16,0.585
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-17,0.598
sst,north_pacific,northern_hs,False,2011-11-04,2011-11-18,0.593
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-07,0.562
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-08,0.573
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-09,0.591
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-10,0.586
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-11,0.569
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-12,0.555
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-13,0.591
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-14,0.592
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-15,0.582
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-16,0.583
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-17,0.593
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-18,0.586
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-19,0.604
sst,north_pacific,northern_hs,False,2011-11-06,2011-11-20,0.625
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-07,1.738
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-08,1.73
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-09,1.721
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-10,1.708
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-11,1.694
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-12,1.693
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-13,1.687
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-14,1.685
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-15,1.682
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-16,1.677
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-17,1.687
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-18,1.639
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-19,1.642
sst,north_pacific,northern_hs,True,2004-10-06,2004-10-20,1.647
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-09,1.674
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-10,1.662
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-11,1.651
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-12,1.645
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-13,1.638
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-14,1.639
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-15,1.64
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-16,1.635
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-17,1.635
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-18,1.594
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-19,1.594
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-20,1.602
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-21,1.603
sst,north_pacific,northern_hs,True,2004-10-08,2004-10-22,1.598
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-05,0.714
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-06,0.709
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-07,0.702
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-08,0.723
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-09,0.747
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-10,0.75
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-11,0.751
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-12,0.745
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-13,0.754
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-14,0.757
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-15,0.754
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-16,0.77
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-17,0.755
sst,north_pacific,northern_hs,True,2011-11-04,2011-11-18,0.752
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-07,0.607
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-08,0.622
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-09,0.621
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-10,0.626
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-11,0.626
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-12,0.613
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-13,0.653
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-14,0.658
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-15,0.648
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-16,0.669
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-17,0.663
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-18,0.664
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-19,0.661
sst,north_pacific,northern_hs,True,2011-11-06,2011-11-20,0.674
sst,north_pacific,panarctic,False,2004-10-06,2004-10-07,0.602
sst,north_pacific,panarctic,False,2004-10-06,2004-10-08,0.583
sst,north_pacific,panarctic,False,2004-10-06,2004-10-09,0.565
sst,north_pacific,panarctic,False,2004-10-06,2004-10-10,0.55
sst,north_pacific,panarctic,False,2004-10-06,2004-10-11,0.537
sst,north_pacific,panarctic,False,2004-10-06,2004-10-12,0.526
sst,north_pacific,panarctic,False,2004-10-06,2004-10-13,0.521
sst,north_pacific,panarctic,False,2004-10-06,2004-10-14,0.521
sst,north_pacific,panarctic,False,2004-10-06,2004-10-15,0.519
sst,north_pacific,panarctic,False,2004-10-06,2004-10-16,0.521
sst,north_pacific,panarctic,False,2004-10-06,2004-10-17,0.546
sst,north_pacific,panarctic,False,2004-10-06,2004-10-18,0.569
sst,north_pacific,panarctic,False,2004-10-06,2004-10-19,0.56
sst,north_pacific,panarctic,False,2004-10-06,2004-10-20,0.552
sst,north_pacific,panarctic,False,2004-10-08,2004-10-09,0.572
sst,north_pacific,panarctic,False,2004-10-08,2004-10-10,0.558
sst,north_pacific,panarctic,False,2004-10-08,2004-10-11,0.546
sst,north_pacific,panarctic,False,2004-10-08,2004-10-12,0.537
sst,north_pacific,panarctic,False,2004-10-08,2004-10-13,0.535
sst,north_pacific,panarctic,False,2004-10-08,2004-10-14,0.537
sst,north_pacific,panarctic,False,2004-10-08,2004-10-15,0.561
sst,north_pacific,panarctic,False,2004-10-08,2004-10-16,0.563
sst,north_pacific,panarctic,False,2004-10-08,2004-10-17,0.576
sst,north_pacific,panarctic,False,2004-10-08,2004-10-18,0.576
sst,north_pacific,panarctic,False,2004-10-08,2004-10-19,0.568
sst,north_pacific,panarctic,False,2004-10-08,2004-10-20,0.562
sst,north_pacific,panarctic,False,2004-10-08,2004-10-21,0.548
sst,north_pacific,panarctic,False,2004-10-08,2004-10-22,0.543
sst,north_pacific,panarctic,False,2011-11-04,2011-11-05,0.439
sst,north_pacific,panarctic,False,2011-11-04,2011-11-06,0.444
sst,north_pacific,panarctic,False,2011-11-04,2011-11-07,0.445
sst,north_pacific,panarctic,False,2011-11-04,2011-11-08,0.478
sst,north_pacific,panarctic,False,2011-11-04,2011-11-09,0.481
sst,north_pacific,panarctic,False,2011-11-04,2011-11-10,0.439
sst,north_pacific,panarctic,False,2011-11-04,2011-11-11,0.462
sst,north_pacific,panarctic,False,2011-11-04,2011-11-12,0.433
sst,north_pacific,panarctic,False,2011-11-04,2011-11-13,0.424
sst,north_pacific,panarctic,False,2011-11-04,2011-11-14,0.424
sst,north_pacific,panarctic,False,2011-11-04,2011-11-15,0.439
sst,north_pacific,panarctic,False,2011-11-04,2011-11-16,0.421
sst,north_pacific,panarctic,False,2011-11-04,2011-11-17,0.428
sst,north_pacific,panarctic,False,2011-11-04,2011-11-18,0.45
sst,north_pacific,panarctic,False,2011-11-06,2011-11-07,0.433
sst,north_pacific,panarctic,False,2011-11-06,2011-11-08,0.471
sst,north_pacific,panarctic,False,2011-11-06,2011-11-09,0.48
sst,north_pacific,panarctic,False,2011-11-06,2011-11-10,0.432
sst,north_pacific,panarctic,False,2011-11-06,2011-11-11,0.44
sst,north_pacific,panarctic,False,2011-11-06,2011-11-12,0.42
sst,north_pacific,panarctic,False,2011-11-06,2011-11-13,0.433
sst,north_pacific,panarctic,False,2011-11-06,2011-11-14,0.449
sst,north_pacific,panarctic,False,2011-11-06,2011-11-15,0.444
sst,north_pacific,panarctic,False,2011-11-06,2011-11-16,0.427
sst,north_pacific,panarctic,False,2011-11-06,2011-11-17,0.44
sst,north_pacific,panarctic,False,2011-11-06,2011-11-18,0.432
sst,north_pacific,panarctic,False,2011-11-06,2011-11-19,0.446
sst,north_pacific,panarctic,False,2011-11-06,2011-11-20,0.458
sst,north_pacific,panarctic,True,2004-10-06,2004-10-07,1.477
sst,north_pacific,panarctic,True,2004-10-06,2004-10-08,1.443
sst,north_pacific,panarctic,True,2004-10-06,2004-10-09,1.411
sst,north_pacific,panarctic,True,2004-10-06,2004-10-10,1.383
sst,north_pacific,panarctic,True,2004-10-06,2004-10-11,1.36
sst,north_pacific,panarctic,True,2004-10-06,2004-10-12,1.346
sst,north_pacific,panarctic,True,2004-10-06,2004-10-13,1.34
sst,north_pacific,panarctic,True,2004-10-06,2004-10-14,1.339
sst,north_pacific,panarctic,True,2004-10-06,2004-10-15,1.326
sst,north_pacific,panarctic,True,2004-10-06,2004-10-16,1.299
sst,north_pacific,panarctic,True,2004-10-06,2004-10-17,1.3
sst,north_pacific,panarctic,True,2004-10-06,2004-10-18,1.191
sst,north_pacific,panarctic,True,2004-10-06,2004-10-19,1.167
sst,north_pacific,panarctic,True,2004-10-06,2004-10-20,1.147
sst,north_pacific,panarctic,True,2004-10-08,2004-10-09,1.378
sst,north_pacific,panarctic,True,2004-10-08,2004-10-10,1.356
sst,north_pacific,panarctic,True,2004-10-08,2004-10-11,1.337
sst,north_pacific,panarctic,True,2004-10-08,2004-10-12,1.33
sst,north_pacific,panarctic,True,2004-10-08,2004-10-13,1.325
sst,north_pacific,panarctic,True,2004-10-08,2004-10-14,1.316
sst,north_pacific,panarctic,True,2004-10-08,2004-10-15,1.308
sst,north_pacific,panarctic,True,2004-10-08,2004-10-16,1.283
sst,north_pacific,panarctic,True,2004-10-08,2004-10-17,1.259
sst,north_pacific,panarctic,True,2004-10-08,2004-10-18,1.149
sst,north_pacific,panarctic,True,2004-10-08,2004-10-19,1.135
sst,north_pacific,panarctic,True,2004-10-08,2004-10-20,1.124
sst,north_pacific,panarctic,True,2004-10-08,2004-10-21,1.107
sst,north_pacific,panarctic,True,2004-10-08,2004-10-22,1.095
sst,north_pacific,panarctic,True,2011-11-04,2011-11-05,0.566
sst,north_pacific,panarctic,True,2011-11-04,2011-11-06,0.554
sst,north_pacific,panarctic,True,2011-11-04,2011-11-07,0.505
sst,north_pacific,panarctic,True,2011-11-04,2011-11-08,0.561
sst,north_pacific,panarctic,True,2011-11-04,2011-11-09,0.603
sst,north_pacific,panarctic,True,2011-11-04,2011-11-10,0.554
sst,north_pacific,panarctic,True,2011-11-04,2011-11-11,0.566
sst,north_pacific,panarctic,True,2011-11-04,2011-11-12,0.565
sst,north_pacific,panarctic,True,2011-11-04,2011-11-13,0.538
sst,north_pacific,panarctic,True,2011-11-04,2011-11-14,0.534
sst,north_pacific,panarctic,True,2011-11-04,2011-11-15,0.519
sst,north_pacific,panarctic,True,2011-11-04,2011-11-16,0.511
sst,north_pacific,panarctic,True,2011-11-04,2011-11-17,0.505
sst,north_pacific,panarctic,True,2011-11-04,2011-11-18,0.503
sst,north_pacific,panarctic,True,2011-11-06,2011-11-07,0.489
sst,north_pacific,panarctic,True,2011-11-06,2011-11-08,0.526
sst,north_pacific,panarctic,True,2011-11-06,2011-11-09,0.529
sst,north_pacific,panarctic,True,2011-11-06,2011-11-10,0.494
sst,north_pacific,panarctic,True,2011-11-06,2011-11-11,0.494
sst,north_pacific,panarctic,True,2011-11-06,2011-11-12,0.471
sst,north_pacific,panarctic,True,2011-11-06,2011-11-13,0.471
sst,north_pacific,panarctic,True,2011-11-06,2011-11-14,0.49
sst,north_pacific,panarctic,True,2011-11-06,2011-11-15,0.477
sst,north_pacific,panarctic,True,2011-11-06,2011-11-16,0.463
sst,north_pacific,panarctic,True,2011-11-06,2011-11-17,0.469
sst,north_pacific,panarctic,True,2011-11-06,2011-11-18,0.534
sst,north_pacific,panarctic,True,2011-11-06,2011-11-19,0.528
sst,north_pacific,panarctic,True,2011-11-06,2011-11-20,0.541
sst,northern_hs,alaska,False,2004-10-06,2004-10-07,0.814
sst,northern_hs,alaska,False,2004-10-06,2004-10-08,0.786
sst,northern_hs,alaska,False,2004-10-06,2004-10-09,0.766
sst,northern_hs,alaska,False,2004-10-06,2004-10-10,0.766
sst,northern_hs,alaska,False,2004-10-06,2004-10-11,0.78
sst,northern_hs,alaska,False,2004-10-06,2004-10-12,0.799
sst,northern_hs,alaska,False,2004-10-06,2004-10-13,0.823
sst,northern_hs,alaska,False,2004-10-06,2004-10-14,0.856
sst,northern_hs,alaska,False,2004-10-06,2004-10-15,0.974
sst,northern_hs,alaska,False,2004-10-06,2004-10-16,1.0
sst,northern_hs,alaska,False,2004-10-06,2004-10-17,1.022
sst,northern_hs,alaska,False,2004-10-06,2004-10-18,0.916
sst,northern_hs,alaska,False,2004-10-06,2004-10-19,0.906
sst,northern_hs,alaska,False,2004-10-06,2004-10-20,0.905
sst,northern_hs,alaska,False,2004-10-08,2004-10-09,0.759
sst,northern_hs,alaska,False,2004-10-08,2004-10-10,0.755
sst,northern_hs,alaska,False,2004-10-08,2004-10-11,0.766
sst,northern_hs,alaska,False,2004-10-08,2004-10-12,0.787
sst,northern_hs,alaska,False,2004-10-08,2004-10-13,0.817
sst,northern_hs,alaska,False,2004-10-08,2004-10-14,0.852
sst,northern_hs,alaska,False,2004-10-08,2004-10-15,0.883
sst,northern_hs,alaska,False,2004-10-08,2004-10-16,0.966
sst,northern_hs,alaska,False,2004-10-08,2004-10-17,0.984
sst,northern_hs,alaska,False,2004-10-08,2004-10-18,0.908
sst,northern_hs,alaska,False,2004-10-08,2004-10-19,0.907
sst,northern_hs,alaska,False,2004-10-08,2004-10-20,0.9
sst,northern_hs,alaska,False,2004-10-08,2004-10-21,0.894
sst,northern_hs,alaska,False,2004-10-08,2004-10-22,0.892
sst,northern_hs,alaska,False,2011-11-04,2011-11-05,0.41
sst,northern_hs,alaska,False,2011-11-04,2011-11-06,0.461
sst,northern_hs,alaska,False,2011-11-04,2011-11-07,0.456
sst,northern_hs,alaska,False,2011-11-04,2011-11-08,0.448
sst,northern_hs,alaska,False,2011-11-04,2011-11-09,0.577
sst,northern_hs,alaska,False,2011-11-04,2011-11-10,0.559
sst,northern_hs,alaska,False,2011-11-04,2011-11-11,0.634
